date,INTL_UKX_RVOL13
2018-01-05,0.0743213932544462
2018-01-12,0.07496676853590094
2018-01-19,0.07657547045657927
2018-01-26,0.07903882964169603
2018-02-02,0.09869195522795815
2018-02-09,0.1324692935700726
2018-02-16,0.14662009801065332
2018-02-23,0.1467356236885865
2018-03-02,0.15149747085354673
2018-03-09,0.15640867172322215
2018-03-16,0.15356901646005902
2018-03-23,0.16019180724623236
2018-03-30,0.16437026250823977
2018-04-06,0.17027274950477175
2018-04-13,0.171801195129296
2018-04-20,0.17599876015042187
2018-04-27,0.18069826107651513
2018-05-04,0.17120379386674225
2018-05-11,0.13823267337210288
2018-05-18,0.1300106619727232
2018-05-25,0.1297539462951023
2018-06-01,0.11545590766859543
2018-06-08,0.11189000218843931
2018-06-15,0.11084037463627715
2018-06-22,0.0723022698531568
2018-06-29,0.07282178894831641
2018-07-06,0.06984716872363529
2018-07-13,0.06841652498399711
2018-07-20,0.06484709729416385
2018-07-27,0.05618144682387898
2018-08-03,0.05608767116466204
2018-08-10,0.03618153909061377
2018-08-17,0.04134455183529682
2018-08-24,0.041333002988380205
2018-08-31,0.054356255889022154
2018-09-07,0.06531502887902756
2018-09-14,0.06689336325416015
2018-09-21,0.0868956912178302
2018-09-28,0.0868662345252291
2018-10-05,0.09960410357108841
2018-10-12,0.1267878148372536
2018-10-19,0.12894238073685427
2018-10-26,0.1284639689702477
2018-11-02,0.14194851795528532
2018-11-09,0.14206546460855424
2018-11-16,0.14175929245606705
2018-11-23,0.1407670217750871
2018-11-30,0.13928642009569858
2018-12-07,0.14424589078074812
2018-12-14,0.14645025482450413
2018-12-21,0.1327066886939852
2018-12-28,0.13244638152477645
2019-01-04,0.13450134571614297
2019-01-11,0.10807847672980271
2019-01-18,0.1079282079407951
2019-01-25,0.11305568535338918
2019-02-01,0.12193898400164245
2019-02-08,0.1229186233632345
2019-02-15,0.12806397741149445
2019-02-22,0.12781412350067856
2019-03-01,0.1302067543418206
2019-03-08,0.11254986093124536
2019-03-15,0.11532228217584782
2019-03-22,0.10613539997564062
2019-03-29,0.10617523511727395
2019-04-05,0.11010998786549268
2019-04-12,0.11059702347843568
2019-04-19,0.11065717456052707
2019-04-26,0.09531345845242195
2019-05-03,0.08268664618627183
2019-05-10,0.09923267151139124
2019-05-17,0.0963125470219797
2019-05-24,0.09704181869355798
2019-05-31,0.10065214923222436
2019-06-07,0.11064446059355526
2019-06-14,0.10582830642919303
2019-06-21,0.10628685944108582
2019-06-28,0.10497487914649699
2019-07-05,0.10034675325742212
2019-07-12,0.10135703877956133
2019-07-19,0.10123910328810508
2019-07-26,0.10107448389245106
2019-08-02,0.10799890403482582
2019-08-09,0.1048856019016216
2019-08-16,0.1023889408478144
2019-08-23,0.10120273229458684
2019-08-30,0.10198583783880497
2019-09-06,0.09182457696633275
2019-09-13,0.0949435791691007
2019-09-20,0.09346463454548393
2019-09-27,0.09622177636994633
2019-10-04,0.11325330050802355
2019-10-11,0.1179614874029937
2019-10-18,0.11964756172355762
2019-10-25,0.1312580103175472
2019-11-01,0.12628604168652105
2019-11-08,0.1196755126959966
2019-11-15,0.11347437606228794
2019-11-22,0.11292008291239801
2019-11-29,0.10925137440705224
2019-12-06,0.11187453396948206
2019-12-13,0.11402050308778382
2019-12-20,0.1295494575661423
2019-12-27,0.12886880972935066
2020-01-03,0.09906672674515977
2020-01-10,0.09918292150777365
2020-01-17,0.09301953207931664
2020-01-24,0.08920350612907006
2020-01-31,0.12299003534364455
2020-02-07,0.1320501644419601
2020-02-14,0.13206224822275747
2020-02-21,0.13204023444700588
2020-02-28,0.2600209942550522
2020-03-06,0.26049073935053574
2020-03-13,0.40879512368726
2020-03-20,0.3922142245493497
2020-03-27,0.42614304244007223
2020-04-03,0.42416548276348415
2020-04-10,0.47114820341953784
2020-04-17,0.4673616958500929
2020-04-24,0.46789753107764004
2020-05-01,0.4673492962564999
2020-05-08,0.46942058693345695
2020-05-15,0.46932693810464976
2020-05-22,0.47916404340447377
2020-05-29,0.43217030033671155
2020-06-05,0.45350687795740047
2020-06-12,0.29916878558621746
2020-06-19,0.28585364489526516
2020-06-26,0.27597639408999564
2020-07-03,0.27097747461077704
2020-07-10,0.22894112516593385
2020-07-17,0.23352839625430302
2020-07-24,0.24187245298060228
2020-07-31,0.25629543801003385
2020-08-07,0.25331262069069377
2020-08-14,0.2478351532232918
2020-08-21,0.24192876518335663
2020-08-28,0.2405035256482714
2020-09-04,0.1946261937116865
2020-09-11,0.18396128475313805
2020-09-18,0.1709929639905501
2020-09-25,0.17420963643073753
2020-10-02,0.17636516577547087
2020-10-09,0.18102177308402848
2020-10-16,0.16852226388948977
2020-10-23,0.1622891040039268
2020-10-30,0.17374025352305172
2020-11-06,0.21021574457795772
2020-11-13,0.25242704300720076
2020-11-20,0.2494532088853508
2020-11-27,0.248338578544716
2020-12-04,0.2411580631341462
2020-12-11,0.23261776375838866
2020-12-18,0.23233700210024788
2020-12-25,0.22190340689208743
2021-01-01,0.22388902773614197
2021-01-08,0.25032541637745837
2021-01-15,0.25224915676373005
2021-01-22,0.2509648338137347
2021-01-29,0.24568906390159162
2021-02-05,0.22245598686254928
2021-02-12,0.18061954320105283
2021-02-19,0.1806038537177804
2021-02-26,0.18729444075699764
2021-03-05,0.18390288589632584
2021-03-12,0.18749739468926566
2021-03-19,0.1884227392538797
2021-03-26,0.18792289814577517
2021-04-02,0.18700045990959135
2021-04-09,0.14492647551903826
2021-04-16,0.14012243422787102
2021-04-23,0.14213740190026844
2021-04-30,0.10167022211762695
2021-05-07,0.10628129360386383
2021-05-14,0.11133342101426282
2021-05-21,0.11274066469444038
2021-05-28,0.09866588142901167
2021-06-04,0.0920791619206732
2021-06-11,0.08704196285817395
2021-06-18,0.09357600302308715
2021-06-25,0.09733427226531664
2021-07-02,0.09765748347093449
2021-07-09,0.08527779317404018
2021-07-16,0.08779143521813923
2021-07-23,0.08427965480567084
2021-07-30,0.08394578778252769
2021-08-06,0.07428182744861475
2021-08-13,0.0738730987982763
2021-08-20,0.08364600034787562
2021-08-27,0.08502996062536156
2021-09-03,0.08441514453261167
2021-09-10,0.08800780109877727
2021-09-17,0.08374714001988036
2021-09-24,0.080246696483631
2021-10-01,0.08040002899073088
2021-10-08,0.08323278950819953
2021-10-15,0.08438447850111887
2021-10-22,0.08539608808540451
2021-10-29,0.08549474232364299
2021-11-05,0.0838020986595845
2021-11-12,0.08066281850893084
2021-11-19,0.07943000655832241
2021-11-26,0.09349790724435826
2021-12-03,0.09659574629572355
2021-12-10,0.10144910716976492
2021-12-17,0.09889682771492576
2021-12-24,0.09951846294631093
2021-12-31,0.09848182086320745
2022-01-07,0.09978209293120745
2022-01-14,0.09459198484032166
2022-01-21,0.09551898917334342
2022-01-28,0.09641295119144822
2022-02-04,0.09580178062097292
2022-02-11,0.10151164687946662
2022-02-18,0.10359811510601422
2022-02-25,0.08577670208501056
2022-03-04,0.16590830027873293
2022-03-11,0.16612040045299095
2022-03-18,0.18089650559406517
2022-03-25,0.1800085355178149
2022-04-01,0.18038918557162228
2022-04-08,0.18162781906401432
2022-04-15,0.18205488643213366
2022-04-22,0.18350641260190473
2022-04-29,0.18331392898060397
2022-05-06,0.1878476264617752
2022-05-13,0.18315685089583802
2022-05-20,0.17948771181939016
2022-05-27,0.1875166289231744
2022-06-03,0.1182957963132428
2022-06-10,0.12961031655587033
2022-06-17,0.1349100661939229
2022-06-24,0.14649682568965763
2022-07-01,0.14495438784310108
2022-07-08,0.13877743400108097
2022-07-15,0.13870017089632752
2022-07-22,0.143526305508957
2022-07-29,0.15027702251393818
2022-08-05,0.1441133246925485
2022-08-12,0.14476660831914745
2022-08-19,0.14475380337622368
2022-08-26,0.13836692471095954
2022-09-02,0.14283106264733444
2022-09-09,0.13256502633891512
2022-09-16,0.10462256463301266
2022-09-23,0.10839403151244646
2022-09-30,0.11282126443295869
2022-10-07,0.11725693279815941
2022-10-14,0.12195003860432253
2022-10-21,0.12179895883885515
2022-10-28,0.11546130457613121
2022-11-04,0.14595273204504955
2022-11-11,0.14461355964127756
2022-11-18,0.14536028400728657
2022-11-25,0.14451271702013505
2022-12-02,0.13820646892573862
2022-12-09,0.13991257709113594
2022-12-16,0.14208648506482957
2022-12-23,0.12858375163923233
2022-12-30,0.12033170763212586
2023-01-06,0.13140699794191013
2023-01-13,0.11952195689135212
2023-01-20,0.12505936503090614
2023-01-27,0.12622369719176588
2023-02-03,0.10691555034265175
2023-02-10,0.10696822380808063
2023-02-17,0.10854309203169256
2023-02-24,0.11557599310220708
2023-03-03,0.11546373684662418
2023-03-10,0.126468030664174
2023-03-17,0.1647731585808966
2023-03-24,0.16105136853409097
2023-03-31,0.17236983984835247
2023-04-07,0.16138177166425152
2023-04-14,0.1604817161103861
2023-04-21,0.15925456213127617
2023-04-28,0.15984888394351743
2023-05-05,0.1576071922411343
2023-05-12,0.1576362045918528
2023-05-19,0.1536241401274874
2023-05-26,0.15402277292711483
2023-06-02,0.15218345339841752
2023-06-09,0.1449131459219779
2023-06-16,0.09353268089269298
2023-06-23,0.10650945025401556
2023-06-30,0.08747248092096774
2023-07-07,0.10599285820670384
2023-07-14,0.1135979888168809
2023-07-21,0.13275337560432526
2023-07-28,0.13312112181430477
2023-08-04,0.1352107889357779
2023-08-11,0.13536411558268965
2023-08-18,0.15000424745132915
2023-08-25,0.1505464799761283
2023-09-01,0.15573729201250286
2023-09-08,0.1555012558712325
2023-09-15,0.1669696579877848
2023-09-22,0.158775301011115
2023-09-29,0.15982577092526107
2023-10-06,0.14285047135174403
2023-10-13,0.13735305267581724
2023-10-20,0.13233738148424026
2023-10-27,0.13372985001291757
2023-11-03,0.13689124700076438
2023-11-10,0.13727565955562446
2023-11-17,0.12241771183572339
2023-11-24,0.12151916293753014
2023-12-01,0.11724376253529775
2023-12-08,0.11734054813920047
2023-12-15,0.09770495212500245
2023-12-22,0.10338069126506857
2023-12-29,0.1012899889787169
2024-01-05,0.0964167061447593
2024-01-12,0.09478806847887873
2024-01-19,0.08954932879593737
2024-01-26,0.09309282956833467
2024-02-02,0.08879756769295599
2024-02-09,0.08790006937577444
2024-02-16,0.0869459184995571
2024-02-23,0.08668500644720116
2024-03-01,0.0870028968157932
2024-03-08,0.08737481596282531
2024-03-15,0.08869183559693194
2024-03-22,0.0979046604747967
2024-03-29,0.09778843782904528
2024-04-05,0.0976424482561231
2024-04-12,0.09604093571711628
2024-04-19,0.08719388207055727
2024-04-26,0.09535164303465368
2024-05-03,0.09417396396150444
2024-05-10,0.09916592458338086
2024-05-17,0.09851070009903345
2024-05-24,0.10481645320104921
2024-05-31,0.10563469933675669
2024-06-07,0.10588227050133461
2024-06-14,0.11130461099048156
2024-06-21,0.10196089805148935
2024-06-28,0.10473333238533825
2024-07-05,0.10361098264220081
2024-07-12,0.10250256806346865
2024-07-19,0.10206917822843031
2024-07-26,0.08741933009186066
2024-08-02,0.09042200846676454
2024-08-09,0.06883393051414616
2024-08-16,0.07962285955810354
2024-08-23,0.07590382846063141
2024-08-30,0.07579728859164829
2024-09-06,0.08988681230068793
2024-09-13,0.089059253192454
2024-09-20,0.08717082099230698
2024-09-27,0.08745231192866243
2024-10-04,0.08799435833493377
2024-10-11,0.08757250759421753
2024-10-18,0.08688369914428933
2024-10-25,0.08603275483894912
2024-11-01,0.08339764873657543
2024-11-08,0.08731762052725588
2024-11-15,0.07774600813805524
2024-11-22,0.09448638682922114
2024-11-29,0.09382637943309319
2024-12-06,0.0801507713191372
2024-12-13,0.07724564762190884
2024-12-20,0.09320570722471161
2024-12-27,0.09168188779971807
2025-01-03,0.09371731731847492
2025-01-10,0.09373779079335658
2025-01-17,0.1103193617206134
2025-01-24,0.1058959143207942
2025-01-31,0.10847066567776065
2025-02-07,0.10183995105122358
2025-02-14,0.1008708493094106
2025-02-21,0.0963017816783843
2025-02-28,0.1000646615438938
2025-03-07,0.1074544868422208
2025-03-14,0.1086292628505791
2025-03-21,0.08877486228266153
2025-03-28,0.08886257383837914
2025-04-04,0.17257155644859726
2025-04-11,0.17338353276552432
2025-04-18,0.18066133450526767
2025-04-25,0.1845034606012812
2025-05-02,0.18517038844351227
2025-05-09,0.185207671164684
2025-05-16,0.18786907032339678
2025-05-23,0.1871268488400824
2025-05-30,0.18416846249106478
2025-06-06,0.18181693795886406
2025-06-13,0.18116032222251802
2025-06-20,0.18245206165375286
2025-06-27,0.18247139479411953
2025-07-04,0.09764927983795865
2025-07-11,0.08966019672646844
2025-07-18,0.06154984458153322
2025-07-25,0.059830246775244254
2025-08-01,0.054186956868102376
2025-08-08,0.05071501674752723
2025-08-15,0.04544780706521092
2025-08-22,0.05559734727154849
2025-08-29,0.06785436926885259
2025-09-05,0.06736511750152352
2025-09-12,0.067939570256234
2025-09-19,0.06688454872648268
2025-09-26,0.06720617291251613
2025-10-03,0.07610683674801849
2025-10-10,0.07788552734576148
2025-10-17,0.08127591995752596
2025-10-24,0.0968085062643242
2025-10-31,0.0944185256325335
2025-11-07,0.09604368010113261
2025-11-14,0.09626731192350803
2025-11-21,0.09862631859863653
2025-11-28,0.09735131945224733
2025-12-05,0.09932122143575058
2025-12-12,0.09945312838487616
2025-12-19,0.10632045647652301
2025-12-26,0.10749134593546612
2026-01-02,0.10110662778401555
2026-01-09,0.10181888643576073
2026-01-16,0.09800437185531455
2026-01-23,0.08755386617261753
2026-01-30,0.08763992933257153
2026-02-06,0.08825319843884823
2026-02-13,0.08795059114708911
2026-02-20,0.07985215001052183
2026-02-27,0.0810268631470151
2026-03-06,0.1543700396585269
2026-03-13,0.15445608786222606
2026-03-20,0.1649180525230183
2026-03-27,0.16500183828546958
2026-04-03,0.1889153090100042
2026-04-10,0.1884227904954006
2026-04-17,0.18789811285035177
2026-04-24,0.1963857436974413
2026-05-01,0.19608324951471118
2026-05-08,0.1957982944088978
2026-05-15,0.19507317843974972
2026-05-22,0.19712405731488084
2026-05-29,0.19123144165720693
2026-06-05,0.1514956308989188
